Instance,IR,NG,PS,PC,PM,NMP,Time,Accuracy
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.4,0.2,15,3.7776034,96.36051368798978
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.4,0.2,15,4.8914216,98.5302415193009
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.4,0.2,15,4.7857638,99.26697543654912
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.4,0.4,3,0.1265331,98.86797096099421
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.4,0.4,3,0.1682998,99.52756273826508
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.4,0.4,3,0.1355934,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.4,0.4,3,0.5674317,97.89142886106747
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.4,0.4,3,0.7329044,98.12110442618366
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.4,0.4,3,0.5542488,99.569141577179
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.4,0.4,3,3.7075275,96.14820312769703
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.4,0.4,3,4.847686,98.44537718755018
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.4,0.4,3,4.0057884,99.28786216088082
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.4,0.4,15,0.1155612,98.6669947910258
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.4,0.4,15,0.1440529,99.60708188132938
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.4,0.4,15,0.1384716,99.84286717261209
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.4,0.4,15,0.5237573,98.06714312264518
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.4,0.4,15,0.6802778,97.96685999837638
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.4,0.4,15,0.568697,99.54608340470386
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.4,0.4,15,3.7640045,96.13180515759312
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.4,0.4,15,4.8981579,98.22427119888071
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.4,0.4,15,4.1082446,99.34720698080743
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.4,0.6,3,0.1018569,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.4,0.6,3,0.1378931,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.4,0.6,3,0.1270205,99.67904784193105
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.4,0.6,3,0.5123949,97.62954702890838
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.4,0.6,3,0.660947,98.12741852556759
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.4,0.6,3,0.6796613,99.63963370446011
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.4,0.6,3,3.8536401,96.26557807159871
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.4,0.6,3,4.9444573,98.42840432120002
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.4,0.6,3,4.0771927,99.28554141373286
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.4,0.6,15,0.118214,98.51113572043805
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.4,0.6,15,0.147506,99.40360642701779
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.4,0.6,15,0.1302993,99.95653772859482
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.4,0.6,15,0.5208206,97.76809096592157
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.4,0.6,15,0.6833713,98.05525738975132
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.4,0.6,15,0.5725826,99.56980038210685
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.4,0.6,15,3.7585507,96.34584182000208
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.4,0.6,15,4.931032,98.30638317392601
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.4,0.6,15,4.0588306,99.19436920434842
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.4,0.8,3,0.1023019,98.56855748328617
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.4,0.8,3,0.1336389,99.29602170404847
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.4,0.8,3,0.1287422,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.4,0.8,3,0.5133645,98.03504147870309
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.4,0.8,3,0.6830242,98.08953392926405
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.4,0.8,3,0.5721231,99.49206140061928
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.4,0.8,3,4.6174125,96.36655504539648
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.4,0.8,3,5.100505,98.75318241244065
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.4,0.8,3,4.0625429,99.38334432925434
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.4,0.8,15,0.1177817,99.4257823715188
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.4,0.8,15,0.1479747,99.32876488060435
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.4,0.8,15,0.1306974,99.82615091437933
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.4,0.8,15,0.5221907,97.82215689256087
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.4,0.8,15,0.6889015,98.09584802864796
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.4,0.8,15,0.5856809,99.60801106792279
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.4,0.8,15,3.8037484,96.21465805917077
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.4,0.8,15,4.916443,98.13757196265969
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.4,0.8,15,4.0727244,99.27161693084506
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.6,0.2,3,0.0856921,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.6,0.2,3,0.1204813,99.60474308300395
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.6,0.2,3,0.1191751,100.0
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.6,0.2,3,0.5175163,98.41350296517817
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.6,0.2,3,0.6384371,98.29789920893354
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.6,0.2,3,0.5328417,99.66400948679096
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.6,0.2,3,3.763312,96.45717540649706
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.6,0.2,3,4.8706934,98.63391362187205
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.6,0.2,3,4.0007166,99.34787005142113
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.6,0.2,15,0.1129189,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.6,0.2,15,0.1463639,99.60708188132938
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.6,0.2,15,0.1588879,99.9314633412457
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.6,0.2,15,0.5159582,97.71402503928228
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.6,0.2,15,0.6878344,97.91093511811876
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.6,0.2,15,0.5992312,99.53751894064168
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.6,0.2,15,3.7536767,96.22415162080988
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.6,0.2,15,4.9558199,98.34399871556687
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.6,0.2,15,4.3281904,99.25305095366132
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.6,0.4,3,0.1050828,98.74082277183052
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.6,0.4,3,0.1415297,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.6,0.4,3,0.1353082,99.76430075891813
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.6,0.4,3,0.5079293,97.85256897629547
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.6,0.4,3,0.6746463,98.34209790462101
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.6,0.4,3,0.5910872,99.57177679689045
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.6,0.4,3,3.7565877,96.16460109780095
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.6,0.4,3,5.5767391,98.79309158466937
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.6,0.4,3,4.1973524,99.4436837551015
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.6,0.4,15,0.1134073,98.55625281981871
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.6,0.4,15,0.1533559,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.6,0.4,15,0.1486631,99.95653772859482
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.6,0.4,15,0.526422,97.9657695101965
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.6,0.4,15,0.7100408,97.98850833912127
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.6,0.4,15,0.619259,99.58100006588049
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.6,0.4,15,3.8296675,96.26903027583111
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.6,0.4,15,4.9968305,98.34720979838987
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.6,0.4,15,4.17483,99.27625842514098
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.6,0.6,3,0.1028798,98.46191706656823
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.6,0.6,3,0.1370685,99.37554084711276
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.6,0.6,3,0.1302892,99.67904784193105
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.6,0.6,3,0.4977696,98.11782992886951
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.6,0.6,3,0.6663665,98.28617302436339
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.6,0.6,3,0.6031477,99.6699387311417
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.6,0.6,3,3.8708188,96.20602754858977
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.6,0.6,3,4.9912975,98.4095965503796
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.6,0.6,3,4.1411703,99.34753851611427
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.6,0.6,15,0.1266003,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.6,0.6,15,0.1539416,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.6,0.6,15,0.1535244,100.0
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.6,0.6,15,0.5276267,97.79850304965618
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.6,0.6,15,0.7065757,98.06066947493754
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.6,0.6,15,0.6457061,99.56518874761183
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.6,0.6,15,3.7357814,96.24486484620431
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.6,0.6,15,4.9998029,98.3435399894493
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.6,0.6,15,4.1877833,99.29714514947268
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.6,0.8,3,0.1015749,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.6,0.8,3,0.1336593,99.82459012559347
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.6,0.8,3,0.1753382,99.67904784193105
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.6,0.8,3,0.5180942,97.79174480882627
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.6,0.8,3,0.6687121,98.12290845457908
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.6,0.8,3,0.6188214,99.5539890638382
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.6,0.8,3,3.6554048,96.42783167052163
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.6,0.8,3,4.9548183,98.3839078877956
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.6,0.8,3,4.6356467,99.22288124073773
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.6,0.8,15,0.126856,98.55625281981871
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.6,0.8,15,0.1619626,99.82459012559347
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.6,0.8,15,0.153744,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.6,0.8,15,0.6020811,97.84074205484312
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.6,0.8,15,0.7299521,98.01196070826154
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.6,0.8,15,0.6159225,99.70287897753475
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.6,0.8,15,3.7098399,96.33462215624677
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.6,0.8,15,5.0012443,98.04995527420354
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.6,0.8,15,4.199934,99.31902647972495
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.8,0.2,3,0.0897413,98.55625281981871
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.8,0.2,3,0.1204217,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.8,0.2,3,0.111374,99.67904784193105
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.8,0.2,3,0.5890885,98.60104414820822
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.8,0.2,3,0.6227085,98.1256144971722
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.8,0.2,3,0.5258389,99.6244811911193
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.8,0.2,3,3.9323903,96.21120585493837
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.8,0.2,3,4.8424478,98.7926328585518
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.8,0.2,3,4.1999759,99.31770033849754
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.4,50,200,0.8,0.2,15,0.1238078,98.65469012755834
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.4,50,200,0.8,0.2,15,0.1678869,99.60240428467854
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.4,50,200,0.8,0.2,15,0.1615524,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.4,50,200,0.8,0.2,15,0.5896453,98.31381891293697
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.4,50,200,0.8,0.2,15,0.7484761,97.99301841010978
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.4,50,200,0.8,0.2,15,0.6398045,99.54147177020884
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.4,50,200,0.8,0.2,15,3.7302514,96.18013601684675
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.4,50,200,0.8,0.2,15,4.9920543,98.70593362233079
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.4,50,200,0.8,0.2,15,4.4746476,99.2915090492562
